Tiempo ,Entrada,ANGULO,POSICION
16.46,0.0,-0.531,0.272
16.48,0.0,-0.52,0.272
16.5,0.0,-0.503,0.272
16.52,0.0,-0.478,0.272
16.54,0.0,-0.447,0.272
16.56,0.0,-0.408,0.272
16.58,0.0,-0.367,0.272
16.6,0.0,-0.318,0.272
16.62,0.0,-0.264,0.272
16.64,0.0,-0.206,0.272
16.66,0.0,-0.148,0.272
16.68,0.0,-0.086,0.272
16.7,0.0,-0.023,0.272
16.72,0.0,0.042,0.272
16.74,0.0,0.105,0.272
16.76,0.0,0.166,0.272
16.78,0.0,0.225,0.272
16.8,0.0,0.281,0.272
16.82,0.0,0.332,0.272
16.84,0.0,0.38,0.272
16.86,0.0,0.422,0.272
16.88,0.0,0.459,0.272
16.9,0.0,0.489,0.272
16.92,0.0,0.511,0.272
16.94,0.0,0.525,0.272
16.96,0.0,0.534,0.272
16.98,0.0,0.536,0.272
17.0,0.0,0.529,0.272
17.02,0.0,0.517,0.272
17.04,0.0,0.494,0.272
17.06,0.0,0.466,0.272
17.08,0.0,0.431,0.272
17.1,0.0,0.389,0.272
17.12,0.0,0.344,0.272
17.14,0.0,0.293,0.272
17.16,0.0,0.237,0.272
17.18,0.0,0.178,0.272
17.2,0.0,0.119,0.272
17.22,0.0,0.054,0.272
17.24,0.0,-0.009,0.272
17.26,0.0,-0.072,0.272
17.28,0.0,-0.133,0.272
17.3,0.0,-0.194,0.272
17.32,0.0,-0.251,0.272
17.34,0.0,-0.304,0.272
17.36,0.0,-0.353,0.272
17.38,0.0,-0.398,0.272
17.4,0.0,-0.436,0.272
17.42,0.0,-0.468,0.272
17.44,0.0,-0.494,0.272
17.46,0.0,-0.513,0.272
17.48,0.0,-0.524,0.272
17.5,0.0,-0.529,0.272
17.52,0.0,-0.525,0.272
17.54,0.0,-0.515,0.272
17.56,0.0,-0.497,0.272
17.58,0.0,-0.471,0.272
17.6,0.0,-0.44,0.272
17.62,0.0,-0.401,0.272
17.64,0.0,-0.358,0.272
17.66,0.0,-0.309,0.272
17.68,0.0,-0.255,0.272
17.7,0.0,-0.199,0.272
17.72,0.0,-0.138,0.272
17.74,0.0,-0.077,0.272
17.76,0.0,-0.014,0.272
17.78,0.0,0.049,0.272
17.8,0.0,0.112,0.272
17.82,0.0,0.173,0.272
17.84,0.0,0.232,0.272
17.86,0.0,0.286,0.272
17.88,0.0,0.337,0.272
17.9,0.0,0.384,0.272
17.92,0.0,0.426,0.272
17.94,0.0,0.461,0.272
17.96,0.0,0.489,0.272
17.98,0.0,0.511,0.272
18.0,0.0,0.525,0.272
18.02,0.0,0.532,0.272
18.04,0.0,0.532,0.272
18.06,0.0,0.525,0.272
18.08,0.0,0.511,0.272
18.1,0.0,0.489,0.272
18.12,0.0,0.459,0.272
18.14,0.0,0.424,0.272
18.16,0.0,0.382,0.272
18.18,0.0,0.335,0.272
18.2,0.0,0.284,0.272
18.22,0.0,0.229,0.272
18.24,0.0,0.169,0.272
18.26,0.0,0.108,0.272
18.28,0.0,0.045,0.272
18.3,0.0,-0.016,0.272
18.32,0.0,-0.079,0.272
18.34,0.0,-0.141,0.272
18.36,0.0,-0.201,0.272
18.38,0.0,-0.257,0.272
18.4,0.0,-0.311,0.272
18.42,0.0,-0.358,0.272
18.44,0.0,-0.401,0.272
18.46,0.0,-0.438,0.272
18.48,0.0,-0.469,0.272
18.5,0.0,-0.494,0.272
18.52,0.0,-0.513,0.272
18.54,0.0,-0.522,0.272
18.56,0.0,-0.525,0.272
18.58,0.0,-0.522,0.272
18.6,0.0,-0.511,0.272
18.62,0.0,-0.49,0.272
18.64,0.0,-0.464,0.272
18.66,0.0,-0.431,0.272
18.68,0.0,-0.394,0.272
18.7,0.0,-0.349,0.272
18.72,0.0,-0.3,0.272
18.74,0.0,-0.246,0.272
18.76,0.0,-0.188,0.272
18.78,0.0,-0.129,0.272
18.8,0.0,-0.066,0.272
18.82,0.0,-0.005,0.272
18.84,0.0,0.058,0.272
18.86,0.0,0.12,0.272
18.88,0.0,0.182,0.272
18.9,0.0,0.239,0.272
18.92,0.0,0.293,0.272
18.94,0.0,0.344,0.272
18.96,0.0,0.387,0.272
18.98,0.0,0.428,0.272
19.0,0.0,0.463,0.272
19.02,0.0,0.49,0.272
19.04,0.0,0.51,0.272
19.06,0.0,0.524,0.272
19.08,0.0,0.529,0.272
19.1,0.0,0.529,0.272
19.12,0.0,0.52,0.272
19.14,0.0,0.504,0.272
19.16,0.0,0.482,0.272
19.18,0.0,0.452,0.272
19.2,0.0,0.415,0.272
19.22,0.0,0.374,0.272
19.24,0.0,0.326,0.272
19.26,0.0,0.274,0.272
19.28,0.0,0.218,0.272
19.3,0.0,0.161,0.272
19.32,0.0,0.099,0.272
19.34,0.0,0.037,0.272
19.36,0.0,-0.026,0.272
19.38,0.0,-0.087,0.272
19.4,0.0,-0.148,0.272
19.42,0.0,-0.208,0.272
19.44,0.0,-0.264,0.272
19.46,0.0,-0.316,0.272
19.48,0.0,-0.363,0.272
19.5,0.0,-0.405,0.272
19.52,0.0,-0.442,0.272
19.54,0.0,-0.471,0.272
19.56,0.0,-0.494,0.272
19.58,0.0,-0.511,0.272
19.6,0.0,-0.52,0.272
19.62,0.0,-0.522,0.272
19.64,0.0,-0.518,0.272
19.66,0.0,-0.506,0.272
19.68,0.0,-0.485,0.272
19.7,0.0,-0.457,0.272
19.72,0.0,-0.426,0.272
19.74,0.0,-0.386,0.272
19.76,0.0,-0.34,0.272
19.78,0.0,-0.29,0.272
19.8,0.0,-0.236,0.272
19.82,0.0,-0.18,0.272
19.84,0.0,-0.12,0.272
19.86,0.0,-0.058,0.272
19.88,0.0,0.005,0.272
19.9,0.0,0.066,0.272
19.92,0.0,0.129,0.272
19.94,0.0,0.187,0.272
19.96,0.0,0.244,0.272
19.98,0.0,0.298,0.272
20.0,0.0,0.347,0.272
20.02,0.0,0.393,0.272
20.04,0.0,0.431,0.272
20.06,0.0,0.464,0.272
20.08,0.0,0.49,0.272
20.1,0.0,0.51,0.272
20.12,0.0,0.522,0.272
20.14,0.0,0.527,0.272
20.16,0.0,0.525,0.272
20.18,0.0,0.517,0.272
20.2,0.0,0.499,0.272
20.22,0.0,0.475,0.272
20.24,0.0,0.445,0.272
20.26,0.0,0.408,0.272
20.28,0.0,0.365,0.272
20.3,0.0,0.318,0.272
20.32,0.0,0.265,0.272
20.34,0.0,0.209,0.272
20.36,0.0,0.152,0.272
20.38,0.0,0.091,0.272
20.4,0.0,0.028,0.272
20.42,0.0,-0.035,0.272
20.44,0.0,-0.096,0.272
20.46,0.0,-0.155,0.272
20.48,0.0,-0.215,0.272
20.5,0.0,-0.269,0.272
20.52,0.0,-0.319,0.272
20.54,0.0,-0.367,0.272
20.56,0.0,-0.408,0.272
20.58,0.0,-0.443,0.272
20.6,0.0,-0.473,0.272
20.62,0.0,-0.494,0.272
20.64,0.0,-0.511,0.272
20.66,0.0,-0.518,0.272
20.68,0.0,-0.52,0.272
20.7,0.0,-0.513,0.272
20.72,0.0,-0.501,0.272
20.74,0.0,-0.48,0.272
20.76,0.0,-0.452,0.272
20.78,0.0,-0.417,0.272
20.8,0.0,-0.377,0.272
20.82,0.0,-0.332,0.272
20.84,0.0,-0.283,0.272
20.86,0.0,-0.229,0.272
20.88,0.0,-0.171,0.272
20.9,0.0,-0.11,0.272
20.92,0.0,-0.049,0.272
20.94,0.0,0.014,0.272
20.96,0.0,0.075,0.272
20.98,0.0,0.136,0.272
21.0,0.0,0.195,0.272
21.02,0.0,0.251,0.272
21.04,0.0,0.304,0.272
21.06,0.0,0.353,0.272
21.08,0.0,0.396,0.272
21.1,0.0,0.435,0.272
21.12,0.0,0.466,0.272
21.14,0.0,0.49,0.272
21.16,0.0,0.51,0.272
21.18,0.0,0.52,0.272
21.2,0.0,0.524,0.272
21.22,0.0,0.522,0.272
21.24,0.0,0.511,0.272
21.26,0.0,0.494,0.272
21.28,0.0,0.468,0.272
21.3,0.0,0.438,0.272
21.32,0.0,0.4,0.272
21.34,0.0,0.356,0.272
21.36,0.0,0.309,0.272
21.38,0.0,0.257,0.272
21.4,0.0,0.201,0.272
21.42,0.0,0.141,0.272
21.44,0.0,0.08,0.272
21.46,0.0,0.019,0.272
21.48,0.0,-0.042,0.272
21.5,0.0,-0.103,0.272
21.52,0.0,-0.164,0.272
21.54,0.0,-0.222,0.272
21.56,0.0,-0.274,0.272
21.58,0.0,-0.325,0.272
21.6,0.0,-0.372,0.272
21.62,0.0,-0.41,0.272
21.64,0.0,-0.445,0.272
21.66,0.0,-0.475,0.272
21.68,0.0,-0.494,0.272
21.7,0.0,-0.51,0.272
21.72,0.0,-0.517,0.272
21.74,0.0,-0.517,0.272
21.76,0.0,-0.51,0.272
21.78,0.0,-0.496,0.272
21.8,0.0,-0.473,0.272
21.82,0.0,-0.445,0.272
21.84,0.0,-0.41,0.272
21.86,0.0,-0.37,0.272
21.88,0.0,-0.323,0.272
21.9,0.0,-0.272,0.272
21.92,0.0,-0.218,0.272
21.94,0.0,-0.161,0.272
21.96,0.0,-0.101,0.272
21.98,0.0,-0.04,0.272
22.0,0.0,0.021,0.272
22.02,0.0,0.084,0.272
22.04,0.0,0.143,0.272
22.06,0.0,0.202,0.272
22.08,0.0,0.258,0.272
22.1,0.0,0.309,0.272
22.12,0.0,0.356,0.272
22.14,0.0,0.4,0.272
22.16,0.0,0.436,0.272
22.18,0.0,0.468,0.272
22.2,0.0,0.492,0.272
22.22,0.0,0.51,0.272
22.24,0.0,0.518,0.272
22.26,0.0,0.522,0.272
22.28,0.0,0.518,0.272
22.3,0.0,0.508,0.272
22.32,0.0,0.489,0.272
22.34,0.0,0.463,0.272
22.36,0.0,0.431,0.272
22.38,0.0,0.391,0.272
22.4,0.0,0.349,0.272
22.42,0.0,0.3,0.272
22.44,0.0,0.246,0.272
22.46,0.0,0.19,0.272
22.48,0.0,0.133,0.272
22.5,0.0,0.072,0.272
22.52,0.0,0.01,0.272
22.54,0.0,-0.051,0.272
22.56,0.0,-0.112,0.272
22.58,0.0,-0.171,0.272
22.6,0.0,-0.229,0.272
22.62,0.0,-0.281,0.272
22.64,0.0,-0.33,0.272
22.66,0.0,-0.375,0.272
22.68,0.0,-0.414,0.272
22.7,0.0,-0.449,0.272
22.72,0.0,-0.475,0.272
22.74,0.0,-0.494,0.272
22.76,0.0,-0.508,0.272
22.78,0.0,-0.513,0.272
22.8,0.0,-0.513,0.272
22.82,0.0,-0.506,0.272
22.84,0.0,-0.489,0.272
22.86,0.0,-0.466,0.272
22.88,0.0,-0.438,0.272
22.9,0.0,-0.401,0.272
22.92,0.0,-0.361,0.272
22.94,0.0,-0.314,0.272
22.96,0.0,-0.264,0.272
22.98,0.0,-0.209,0.272
23.0,0.0,-0.152,0.272
23.02,0.0,-0.093,0.272
23.04,0.0,-0.031,0.272
23.06,0.0,0.03,0.272
23.08,0.0,0.093,0.272
23.1,0.0,0.152,0.272
23.12,0.0,0.209,0.272
23.14,0.0,0.264,0.272
23.16,0.0,0.316,0.272
23.18,0.0,0.361,0.272
23.2,0.0,0.403,0.272
23.22,0.0,0.438,0.272
23.24,0.0,0.468,0.272
23.26,0.0,0.492,0.272
23.28,0.0,0.508,0.272
23.3,0.0,0.517,0.272
23.32,0.0,0.518,0.272
23.34,0.0,0.515,0.272
23.36,0.0,0.501,0.272
23.38,0.0,0.482,0.272
23.4,0.0,0.456,0.272
23.42,0.0,0.422,0.272
23.44,0.0,0.384,0.272
23.46,0.0,0.34,0.272
23.48,0.0,0.291,0.272
23.5,0.0,0.239,0.272
23.52,0.0,0.182,0.272
23.54,0.0,0.124,0.272
23.56,0.0,0.063,0.272
23.58,0.0,0.002,0.272
23.6,0.0,-0.059,0.272
23.62,0.0,-0.12,0.272
23.64,0.0,-0.178,0.272
23.66,0.0,-0.234,0.272
23.68,0.0,-0.286,0.272
23.7,0.0,-0.335,0.272
23.72,0.0,-0.379,0.272
23.74,0.0,-0.417,0.272
23.76,0.0,-0.45,0.272
23.78,0.0,-0.475,0.272
23.8,0.0,-0.494,0.272
23.82,0.0,-0.506,0.272
23.84,0.0,-0.511,0.272
23.86,0.0,-0.511,0.272
23.88,0.0,-0.501,0.272
23.9,0.0,-0.485,0.272
23.92,0.0,-0.461,0.272
23.94,0.0,-0.431,0.272
23.96,0.0,-0.394,0.272
23.98,0.0,-0.353,0.272
24.0,0.0,-0.305,0.272
24.02,0.0,-0.255,0.272
24.04,0.0,-0.201,0.272
24.06,0.0,-0.143,0.272
24.08,0.0,-0.084,0.272
24.1,0.0,-0.021,0.272
24.12,0.0,0.04,0.272
24.14,0.0,0.099,0.272
24.16,0.0,0.159,0.272
24.18,0.0,0.216,0.272
24.2,0.0,0.271,0.272
24.22,0.0,0.321,0.272
24.24,0.0,0.365,0.272
24.26,0.0,0.407,0.272
24.28,0.0,0.442,0.272
24.3,0.0,0.469,0.272
24.32,0.0,0.492,0.272
24.34,0.0,0.508,0.272
24.36,0.0,0.515,0.272
24.38,0.0,0.517,0.272
24.4,0.0,0.511,0.272
24.42,0.0,0.496,0.272
24.44,0.0,0.476,0.272
24.46,0.0,0.449,0.272
24.48,0.0,0.415,0.272
24.5,0.0,0.377,0.272
24.52,0.0,0.332,0.272
24.54,0.0,0.283,0.272
24.56,0.0,0.229,0.272
24.58,0.0,0.173,0.272
24.6,0.0,0.113,0.272
24.62,0.0,0.054,0.272
24.64,0.0,-0.007,0.272
24.66,0.0,-0.068,0.272
24.68,0.0,-0.127,0.272
24.7,0.0,-0.185,0.272
24.72,0.0,-0.241,0.272
24.74,0.0,-0.291,0.272
24.76,0.0,-0.34,0.272
24.78,0.0,-0.382,0.272
24.8,0.0,-0.421,0.272
24.82,0.0,-0.452,0.272
24.84,0.0,-0.476,0.272
24.86,0.0,-0.494,0.272
24.88,0.0,-0.506,0.272
24.9,0.0,-0.51,0.272
24.92,0.0,-0.508,0.272
24.94,0.0,-0.496,0.272
24.96,0.0,-0.478,0.272
24.98,0.0,-0.454,0.272
25.0,0.0,-0.424,0.272
25.02,0.0,-0.386,0.272
25.04,0.0,-0.344,0.272
25.06,0.0,-0.297,0.272
25.08,0.0,-0.246,0.272
25.1,0.0,-0.19,0.272
25.12,0.0,-0.133,0.272
25.14,0.0,-0.073,0.272
25.16,0.0,-0.012,0.272
25.18,0.0,0.047,0.272
25.2,0.0,0.108,0.272
25.22,0.0,0.166,0.272
25.24,0.0,0.223,0.272
25.26,0.0,0.276,0.272
25.28,0.0,0.325,0.272
25.3,0.0,0.37,0.272
25.32,0.0,0.41,0.272
25.34,0.0,0.443,0.272
25.36,0.0,0.471,0.272
25.38,0.0,0.492,0.272
25.4,0.0,0.506,0.272
25.42,0.0,0.513,0.272
25.44,0.0,0.513,0.272
25.46,0.0,0.506,0.272
25.48,0.0,0.492,0.272
25.5,0.0,0.469,0.272
25.52,0.0,0.442,0.272
25.54,0.0,0.408,0.272
25.56,0.0,0.368,0.272
25.58,0.0,0.323,0.272
25.6,0.0,0.272,0.272
25.62,0.0,0.22,0.272
25.64,0.0,0.162,0.272
25.66,0.0,0.105,0.272
25.68,0.0,0.045,0.272
25.7,0.0,-0.016,0.272
25.72,0.0,-0.075,0.272
25.74,0.0,-0.134,0.272
25.76,0.0,-0.194,0.272
25.78,0.0,-0.246,0.272
25.8,0.0,-0.298,0.272
25.82,0.0,-0.346,0.272
25.84,0.0,-0.386,0.272
25.86,0.0,-0.422,0.272
25.88,0.0,-0.454,0.272
25.9,0.0,-0.476,0.272
25.92,0.0,-0.492,0.272
25.94,0.0,-0.503,0.272
25.96,0.0,-0.506,0.272
25.98,0.0,-0.503,0.272
26.0,0.0,-0.49,0.272
26.02,0.0,-0.473,0.272
26.04,0.0,-0.449,0.272
26.06,0.0,-0.417,0.272
26.08,0.0,-0.379,0.272
26.1,0.0,-0.337,0.272
26.12,0.0,-0.288,0.272
26.14,0.0,-0.236,0.272
26.16,0.0,-0.182,0.272
26.18,0.0,-0.124,0.272
26.2,0.0,-0.065,0.272
26.22,0.0,-0.005,0.272
26.24,0.0,0.056,0.272
26.26,0.0,0.117,0.272
26.28,0.0,0.175,0.272
26.3,0.0,0.23,0.272
26.32,0.0,0.281,0.272
26.34,0.0,0.33,0.272
26.36,0.0,0.374,0.272
26.38,0.0,0.412,0.272
26.4,0.0,0.445,0.272
26.42,0.0,0.471,0.272
26.44,0.0,0.492,0.272
26.46,0.0,0.504,0.272
26.48,0.0,0.51,0.272
26.5,0.0,0.511,0.272
26.52,0.0,0.501,0.272
26.54,0.0,0.487,0.272
26.56,0.0,0.464,0.272
26.58,0.0,0.436,0.272
26.6,0.0,0.4,0.272
26.62,0.0,0.36,0.272
26.64,0.0,0.314,0.272
26.66,0.0,0.265,0.272
26.68,0.0,0.211,0.272
26.7,0.0,0.155,0.272
26.72,0.0,0.096,0.272
26.74,0.0,0.037,0.272
26.76,0.0,-0.024,0.272
26.78,0.0,-0.086,0.272
26.8,0.0,-0.143,0.272
26.82,0.0,-0.201,0.272
26.84,0.0,-0.253,0.272
26.86,0.0,-0.304,0.272
26.88,0.0,-0.349,0.272
26.9,0.0,-0.389,0.272
26.92,0.0,-0.426,0.272
26.94,0.0,-0.454,0.272
26.96,0.0,-0.476,0.272
26.98,0.0,-0.492,0.272
27.0,0.0,-0.501,0.272
27.02,0.0,-0.504,0.272
27.04,0.0,-0.499,0.272
27.06,0.0,-0.487,0.272
27.08,0.0,-0.468,0.272
27.1,0.0,-0.442,0.272
27.12,0.0,-0.408,0.272
27.14,0.0,-0.372,0.272
27.16,0.0,-0.326,0.272
27.18,0.0,-0.279,0.272
27.2,0.0,-0.229,0.272
27.22,0.0,-0.173,0.272
27.24,0.0,-0.115,0.272
27.26,0.0,-0.056,0.272
27.28,0.0,0.005,0.272
27.3,0.0,0.065,0.272
27.32,0.0,0.124,0.272
27.34,0.0,0.182,0.272
27.36,0.0,0.237,0.272
27.38,0.0,0.288,0.272
27.4,0.0,0.335,0.272
27.42,0.0,0.379,0.272
27.44,0.0,0.415,0.272
27.46,0.0,0.447,0.272
27.48,0.0,0.473,0.272
27.5,0.0,0.492,0.272
27.52,0.0,0.503,0.272
27.54,0.0,0.508,0.272
27.56,0.0,0.508,0.272
27.58,0.0,0.497,0.272
27.6,0.0,0.482,0.272
27.62,0.0,0.457,0.272
27.64,0.0,0.428,0.272
27.66,0.0,0.393,0.272
27.68,0.0,0.353,0.272
27.7,0.0,0.305,0.272
27.72,0.0,0.255,0.272
27.74,0.0,0.202,0.272
27.76,0.0,0.145,0.272
27.78,0.0,0.086,0.272
27.8,0.0,0.026,0.272
27.82,0.0,-0.033,0.272
27.84,0.0,-0.093,0.272
27.86,0.0,-0.15,0.272
27.88,0.0,-0.206,0.272
27.9,0.0,-0.26,0.272
27.92,0.0,-0.309,0.272
27.94,0.0,-0.353,0.272
27.96,0.0,-0.394,0.272
27.98,0.0,-0.428,0.272
28.0,0.0,-0.456,0.272
28.02,0.0,-0.476,0.272
28.04,0.0,-0.49,0.272
28.06,0.0,-0.499,0.272
28.08,0.0,-0.501,0.272
28.1,0.0,-0.494,0.272
28.12,0.0,-0.482,0.272
28.14,0.0,-0.461,0.272
28.16,0.0,-0.435,0.272
28.18,0.0,-0.401,0.272
28.2,0.0,-0.363,0.272
28.22,0.0,-0.318,0.272
28.24,0.0,-0.271,0.272
28.26,0.0,-0.218,0.272
28.28,0.0,-0.162,0.272
28.3,0.0,-0.105,0.272
28.32,0.0,-0.045,0.272
28.34,0.0,0.014,0.272
28.36,0.0,0.073,0.272
28.38,0.0,0.133,0.272
28.4,0.0,0.188,0.272
28.42,0.0,0.243,0.272
28.44,0.0,0.295,0.272
28.46,0.0,0.34,0.272
28.48,0.0,0.382,0.272
28.5,0.0,0.419,0.272
28.52,0.0,0.449,0.272
28.54,0.0,0.473,0.272
28.56,0.0,0.49,0.272
28.58,0.0,0.501,0.272
28.6,0.0,0.504,0.272
28.62,0.0,0.503,0.272
28.64,0.0,0.492,0.272
28.66,0.0,0.475,0.272
28.68,0.0,0.452,0.272
28.7,0.0,0.421,0.272
28.72,0.0,0.384,0.272
28.74,0.0,0.344,0.272
28.76,0.0,0.297,0.272
28.78,0.0,0.246,0.272
28.8,0.0,0.192,0.272
28.82,0.0,0.134,0.272
28.84,0.0,0.077,0.272
28.86,0.0,0.017,0.272
28.88,0.0,-0.042,0.272
28.9,0.0,-0.101,0.272
28.92,0.0,-0.159,0.272
28.94,0.0,-0.215,0.272
28.96,0.0,-0.265,0.272
28.98,0.0,-0.314,0.272
29.0,0.0,-0.358,0.272
29.02,0.0,-0.398,0.272
29.04,0.0,-0.429,0.272
29.06,0.0,-0.457,0.272
29.08,0.0,-0.476,0.272
29.1,0.0,-0.49,0.272
29.12,0.0,-0.497,0.272
29.14,0.0,-0.497,0.272
29.16,0.0,-0.49,0.272
29.18,0.0,-0.476,0.272
29.2,0.0,-0.456,0.272
29.22,0.0,-0.428,0.272
29.24,0.0,-0.394,0.272
29.26,0.0,-0.354,0.272
29.28,0.0,-0.311,0.272
29.3,0.0,-0.262,0.272
29.32,0.0,-0.208,0.272
29.34,0.0,-0.152,0.272
29.36,0.0,-0.094,0.272
29.38,0.0,-0.037,0.272
29.4,0.0,0.023,0.272
29.42,0.0,0.082,0.272
29.44,0.0,0.14,0.272
29.46,0.0,0.197,0.272
29.48,0.0,0.25,0.272
29.5,0.0,0.3,0.272
29.52,0.0,0.346,0.272
29.54,0.0,0.386,0.272
29.56,0.0,0.421,0.272
29.58,0.0,0.452,0.272
29.6,0.0,0.473,0.272
29.62,0.0,0.49,0.272
29.64,0.0,0.499,0.272
29.66,0.0,0.503,0.272
29.68,0.0,0.499,0.272
29.7,0.0,0.489,0.272
29.72,0.0,0.469,0.272
29.74,0.0,0.443,0.272
29.76,0.0,0.412,0.272
29.78,0.0,0.377,0.272
29.8,0.0,0.333,0.272
29.82,0.0,0.288,0.272
29.84,0.0,0.236,0.272
29.86,0.0,0.182,0.272
29.88,0.0,0.126,0.272
29.9,0.0,0.066,0.272
29.92,0.0,0.009,0.272
29.94,0.0,-0.051,0.272
29.96,0.0,-0.11,0.272
29.98,0.0,-0.168,0.272
30.0,0.0,-0.222,0.272
30.02,0.0,-0.272,0.272
30.04,0.0,-0.319,0.272
30.06,0.0,-0.363,0.272
30.08,0.0,-0.4,0.272
30.1,0.0,-0.431,0.272
30.12,0.0,-0.457,0.272
30.14,0.0,-0.478,0.272
30.16,0.0,-0.489,0.272
30.18,0.0,-0.494,0.272
30.2,0.0,-0.494,0.272
30.22,0.0,-0.485,0.272
30.24,0.0,-0.469,0.272
30.26,0.0,-0.449,0.272
30.28,0.0,-0.421,0.272
30.3,0.0,-0.386,0.272
30.32,0.0,-0.346,0.272
30.34,0.0,-0.3,0.272
30.36,0.0,-0.251,0.272
30.38,0.0,-0.199,0.272
30.4,0.0,-0.143,0.272
30.42,0.0,-0.086,0.272
30.44,0.0,-0.026,0.272
30.46,0.0,0.033,0.272
30.48,0.0,0.091,0.272
30.5,0.0,0.148,0.272
30.52,0.0,0.204,0.272
30.54,0.0,0.257,0.272
30.56,0.0,0.305,0.272
30.58,0.0,0.351,0.272
30.6,0.0,0.389,0.272
30.62,0.0,0.424,0.272
30.64,0.0,0.452,0.272
30.66,0.0,0.475,0.272
30.68,0.0,0.49,0.272
30.7,0.0,0.497,0.272
30.72,0.0,0.499,0.272
30.74,0.0,0.496,0.272
30.76,0.0,0.483,0.272
30.78,0.0,0.464,0.272
30.8,0.0,0.436,0.272
30.82,0.0,0.405,0.272
30.84,0.0,0.368,0.272
30.86,0.0,0.325,0.272
30.88,0.0,0.278,0.272
30.9,0.0,0.227,0.272
30.92,0.0,0.173,0.272
30.94,0.0,0.115,0.272
30.96,0.0,0.058,0.272
30.98,0.0,-0.002,0.272
31.0,0.0,-0.061,0.272
31.02,0.0,-0.119,0.272
31.04,0.0,-0.175,0.272
31.06,0.0,-0.229,0.272
31.08,0.0,-0.279,0.272
31.1,0.0,-0.325,0.272
31.12,0.0,-0.368,0.272
31.14,0.0,-0.403,0.272
31.16,0.0,-0.435,0.272
31.18,0.0,-0.459,0.272
31.2,0.0,-0.476,0.272
31.22,0.0,-0.487,0.272
31.24,0.0,-0.492,0.272
31.26,0.0,-0.49,0.272
31.28,0.0,-0.482,0.272
31.3,0.0,-0.464,0.272
31.32,0.0,-0.442,0.272
31.34,0.0,-0.412,0.272
31.36,0.0,-0.377,0.272
31.38,0.0,-0.337,0.272
31.4,0.0,-0.291,0.272
31.42,0.0,-0.241,0.272
31.44,0.0,-0.188,0.272
31.46,0.0,-0.133,0.272
31.48,0.0,-0.075,0.272
31.5,0.0,-0.017,0.272
31.52,0.0,0.042,0.272
31.54,0.0,0.099,0.272
31.56,0.0,0.157,0.272
31.58,0.0,0.211,0.272
31.6,0.0,0.264,0.272
31.62,0.0,0.312,0.272
31.64,0.0,0.354,0.272
31.66,0.0,0.393,0.272
31.68,0.0,0.428,0.272
31.7,0.0,0.454,0.272
31.72,0.0,0.475,0.272
31.74,0.0,0.489,0.272
31.76,0.0,0.496,0.272
31.78,0.0,0.497,0.272
31.8,0.0,0.49,0.272
31.82,0.0,0.476,0.272
31.84,0.0,0.457,0.272
31.86,0.0,0.431,0.272
31.88,0.0,0.398,0.272
31.9,0.0,0.36,0.272
31.92,0.0,0.316,0.272
31.94,0.0,0.269,0.272
31.96,0.0,0.216,0.272
31.98,0.0,0.162,0.272
32.0,0.0,0.105,0.272
32.02,0.0,0.047,0.272
32.04,0.0,-0.01,0.272
32.06,0.0,-0.07,0.272
32.08,0.0,-0.127,0.272
32.1,0.0,-0.182,0.272
32.12,0.0,-0.236,0.272
32.14,0.0,-0.284,0.272
32.16,0.0,-0.33,0.272
32.18,0.0,-0.372,0.272
32.2,0.0,-0.407,0.272
32.22,0.0,-0.436,0.272
32.24,0.0,-0.459,0.272
32.26,0.0,-0.476,0.272
32.28,0.0,-0.485,0.272
32.3,0.0,-0.489,0.272
32.32,0.0,-0.487,0.272
32.34,0.0,-0.476,0.272
32.36,0.0,-0.459,0.272
32.38,0.0,-0.435,0.272
32.4,0.0,-0.405,0.272
32.42,0.0,-0.37,0.272
32.44,0.0,-0.328,0.272
32.46,0.0,-0.283,0.272
32.48,0.0,-0.232,0.272
32.5,0.0,-0.18,0.272
32.52,0.0,-0.124,0.272
32.54,0.0,-0.066,0.272
32.56,0.0,-0.009,0.272
32.58,0.0,0.051,0.272
32.6,0.0,0.108,0.272
32.62,0.0,0.164,0.272
32.64,0.0,0.218,0.272
32.66,0.0,0.269,0.272
32.68,0.0,0.318,0.272
32.7,0.0,0.36,0.272
32.72,0.0,0.398,0.272
32.74,0.0,0.429,0.272
32.76,0.0,0.456,0.272
32.78,0.0,0.475,0.272
32.8,0.0,0.489,0.272
32.82,0.0,0.494,0.272
32.84,0.0,0.494,0.272
32.86,0.0,0.487,0.272
32.88,0.0,0.471,0.272
32.9,0.0,0.45,0.272
32.92,0.0,0.424,0.272
32.94,0.0,0.389,0.272
32.96,0.0,0.351,0.272
32.98,0.0,0.307,0.272
33.0,0.0,0.26,0.272
33.02,0.0,0.208,0.272
33.04,0.0,0.154,0.272
33.06,0.0,0.096,0.272
33.08,0.0,0.038,0.272
33.1,0.0,-0.019,0.272
33.12,0.0,-0.077,0.272
33.14,0.0,-0.134,0.272
33.16,0.0,-0.188,0.272
33.18,0.0,-0.241,0.272
33.2,0.0,-0.29,0.272
33.22,0.0,-0.335,0.272
33.24,0.0,-0.375,0.272
33.26,0.0,-0.408,0.272
33.28,0.0,-0.438,0.272
33.3,0.0,-0.459,0.272
33.32,0.0,-0.476,0.272
33.34,0.0,-0.485,0.272
33.36,0.0,-0.487,0.272
33.38,0.0,-0.483,0.272
